[検索条件]設立年数：2~10・11~30.業態：BtoB.上場種別：未上場.事業内容キーワード：Webメディア運営.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社ｂｏｉｄ,ぼいど,樋口泰人,http://www.boid-s.com/,http://www.boid-s.com/contact,3011101049303,2008年,-,未上場,-,-,1,-,-,-,-,映画の上映会「爆音映画祭」などの企画制作を行う会社,エンタメ業界の会社,イベント業界の会社,小売業界の会社,雑貨販売業界の会社,Webメディア運営・書籍販売・グッズ販売・イベント企画・CD・レコード販売,BtoB　BtoC,未計算,東京都新宿区高田馬場１丁目７番９号２０３号室,169-0075,東京都,新宿区高田馬場１丁目７番９号２０３号室,03-3203-8282,03-6701-7328,-,-
クイックウェブ株式会社,くいっくうぇぶ,西久保愼一,https://qwc.jp/,https://qwc.jp/about.php#inquiry,5011101074381,2015年8月,-,未上場,100000000,-,1,-,-,-,-,Webサイト制作アプリの販売を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,その他サービス業界の会社,Web制作業界の会社,Webシステム開発・Webマーケティング支援・Webメディア運営,BtoC　BtoB,未計算,東京都新宿区西新宿６丁目１５番１号,160-0023,東京都,新宿区西新宿６丁目１５番１号,-,-,-,-
バーズネスト株式会社,ばーずねすと,久冨保史,http://byrdsnest.co.jp/,http://byrdsnest.co.jp/,5010501036883,2014年7月,-,未上場,-,-,1,-,-,-,-,Webサイトの運営や制作、スマホアプリ開発などを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,その他サービス業界の会社・IT業界の会社・コンサルティング業界の会社,Web制作業界の会社・システム受託開発業界の会社・Webマーケティング業界の会社,Webメディア運営,BtoC　BtoB,未計算,東京都台東区竜泉１丁目８番地９号,110-0012,東京都,台東区竜泉１丁目８番地９号,03-6310-6049,-,hello@outdoorgearzine.com,-
株式会社リッチマン,りっちまん,諸岡秀規,http://www.rich-man.jp/index.html,http://www.rich-man.jp/contact.cgi,4011001046060,2005年4月,-,未上場,10000000,-,1,-,-,-,3月,モバイル広告の販売や代理店の運営を行う会社,広告業界の会社,インターネット広告代理店業界の会社,IT業界の会社,デジタルコンテンツ業界の会社,ゲームサイト運営・Webメディア運営,BtoC　BtoB,未計算,東京都目黒区南２丁目３番９号,152-0013,東京都,目黒区南２丁目３番９号,-,-,-,-
株式会社メディアファースト,めでぃあふぁーすと,山田友彦,http://media1st.net/,-,8010001158580,2014年2月,-,未上場,1000000,-,1,-,-,-,-,広告事業及びメディア事業を行う会社,広告業界の会社,インターネット広告代理店業界の会社,未分類,未分類,Webメディア運営・広告制作,BtoB,未計算,東京都中央区湊１丁目１２番１１号,104-0043,東京都,中央区湊１丁目１２番１１号,03-5542-5787,-,support@media1st.net,-
株式会社アステル,あすてる,高橋悠,http://aster-inc.co.jp/,http://aster-inc.co.jp/email/,6010401119580,2015年7月,-,未上場,500000,-,1,-,-,-,-,メディア運営やWebに関連する様々な事業を展開する会社,その他サービス業界の会社,Web制作業界の会社,エンタメ業界の会社・IT業界の会社,映像・CM制作業界の会社・デジタルコンテンツ業界の会社,映像制作・Webメディア運営・漫画配信サービス運営・ロゴデザイン,BtoB　BtoC,未計算,東京都千代田区岩本町1-5-8 東京雄星ビル5F,101-0032,東京都,千代田区岩本町1-5-8 東京雄星ビル5F,03-6455-4639,-,-,-
株式会社ＴＲＩＰＬＥ　Ｈ,とりぷるえいち,住康幸,http://triple-h.co.jp/,https://www.partylabel.net/contact.php,8010901043849,2012年,-,未上場,-,-,1,-,-,-,-,結婚式の二次会や貸切イベント会場のインターネット検索サイトのサービスなどを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,その他サービス業界の会社,ブライダル業界の会社,Webメディア運営・イベント会場手配・ウェディングプロデュース,BtoB　BtoC,未計算,東京都世田谷区梅丘１丁目２５番１０号,154-0022,東京都,世田谷区梅丘１丁目２５番１０号,-,-,registration@partylabel.net,-
株式会社エビとも,えびとも,海老原憲,http://www.ebitomo.co.jp/,https://www.ebitomo.co.jp/inquiry/,4010401076171,2007年6月,-,未上場,1,-,1,-,-,-,-,ビジネス開発やシステム開発およびWebサイトの運営など行う会社,コンサルティング業界の会社,経営コンサルティング業界の会社,IT業界の会社・コンサルティング業界の会社,Webサービス・アプリ運営業界の会社・Webマーケティング業界の会社・ITコンサルティング業界の会社 ・システム受託開発業界の会社,Webメディア運営・マーケティング支援・Webマーケティング支援・SEO対策,BtoB　BtoC,未計算,東京都港区新橋１丁目１２番９号,105-0004,東京都,港区新橋１丁目１２番９号,03-6421-3830,-,ken-ebihara@ebitomo.co.jp,-
株式会社エヌパートナーズ,えぬぱーとなーず,太田吉信,http://npartners.co.jp/,http://npartners.co.jp/contact/,4011501024235,2018年,-,未上場,-,-,1,-,-,-,-,NHKの放送受信料の契約業務やWebサイトの運営を行う会社,コンサルティング業界の会社,その他コンサルティング業界の会社,その他サービス業界の会社,Web制作業界の会社,語学学習サービス運営・Webサイト運営代行・契約代行・Webメディア運営,BtoB,未計算,東京都北区赤羽２丁目３９番５－１００１号,115-0045,東京都,北区赤羽２丁目３９番５－１００１号,03-5957-0861,03-5957-0862,-,-
株式会社ロジスティクス・パートナー,ろじすてぃくす・ぱーとなー,松見浩希,http://www.l-partner.co.jp/,http://www.l-partner.co.jp/contact.html,5020001034239,1998年8月,-,未上場,10000000,-,1,-,-,-,-,物流分野に関する情報サイト「LNEWS」の運営や物流事業支援などを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,人材業界の会社・その他サービス業界の会社,企業研修業界の会社・Web制作業界の会社,Webメディア運営・セミナー運営・イベント企画・ビジネスセミナー運営・イベント運営・パンフレット制作,BtoB,未計算,東京都港区浜松町２丁目１１番１６号ユーワビル６階,105-0013,東京都,港区浜松町２丁目１１番１６号ユーワビル６階,03-5860-1937,03-5860-1938,-,-
株式会社ビー・プラット,びー・ぷらっと,村田郁磨,https://b-plat.co.jp/index.html,https://b-plat.co.jp/formmail/postmail.html,2010401064756,2003年10月,-,未上場,10000000,-,1,-,-,-,-,Webショップの運営やWebサイトのシステム開発などを手掛ける会社,その他サービス業界の会社,Web制作業界の会社,マスコミ業界の会社・IT業界の会社・広告業界の会社・その他サービス業界の会社,雑誌出版業界の会社・システム開発業界の会社・Webサービス・アプリ運営業界の会社・インターネット広告代理店業界の会社・システム受託開発業界の会社・デザイン業界の会社,Webマーケティング支援・フリーペーパー・フリーマガジン制作・広告制作・Webメディア運営・Webサイト運営代行・Webシステム開発,BtoB,未計算,東京都港区麻布十番１丁目５番２５号,106-0045,東京都,港区麻布十番１丁目５番２５号,03-5770-6877,03-5770-6876,info@b-plat.co.jp,-
イン・プラス株式会社,いん・ぷらす,木村幸太郎,https://www.in-plus.co.jp/,https://www.in-plus.co.jp/contact/,9011001120117,2018年1月,-,未上場,-,-,1,-,-,-,-,インバウンド観光客向けプリペイドSIMカードの卸売やポケットWiFiのレンタルを手掛ける会社,商社業界の会社,その他専門商社業界の会社,IT業界の会社・通信業界の会社,Webサービス・アプリ運営業界の会社・通信回線業界の会社,通信機器レンタル・リース・インバウンド事業・Webメディア運営,BtoB　BtoC,未計算,東京都渋谷区渋谷３丁目５番１６号渋谷三丁目スクエアビル２Ｆ,150-0002,東京都,渋谷区渋谷３丁目５番１６号渋谷三丁目スクエアビル２Ｆ,03-4500-8711,020-4664-2823,info@in-plus.co.jp,-
有限会社ブンヤ,ぶんや,渡辺文重,https://www.facebook.com/pg/bun.ya.net/about/?ref=page_internal,-,4011502013591,2003年6月,-,未上場,3000000,-,1,-,-,-,9月,有料Webマガジンを配信している会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営,BtoC　BtoB,未計算,東京都北区滝野川３丁目１２番７－５０１号,114-0023,東京都,北区滝野川３丁目１２番７－５０１号,080-3572-9751,-,fumi@bun-ya.net,-
株式会社財経新聞社,ざいけいしんぶんしゃ,溝内聡,http://www.zaikei.co.jp,http://www.zaikei.co.jp/contactus/,1010001102322,2006年8月,-,未上場,-,-,1,-,-,-,-,オンラインニュースサイト「財経新聞」を運営する会社,マスコミ業界の会社,新聞業界の会社,IT業界の会社・その他サービス業界の会社,システム開発業界の会社・デザイン業界の会社,Webメディア運営・Webシステム開発・Webマーケティング支援・金融情報サイト運営,BtoB　BtoC,未計算,東京都千代田区神田猿楽町２丁目１番１号桐山ビル,101-0064,東京都,千代田区神田猿楽町２丁目１番１号桐山ビル,-,020-4664-4343,info@zaikei.co.jp,-
株式会社ｒｉｖｅｒｃｈ,りばーち,中谷直登,http://riverch.jp/,-,3180001125338,2016年2月,-,未上場,1000000,-,1,-,-,-,-,Webメディアの運営やSEOコンサルティングなどを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,コンサルティング業界の会社,Webマーケティング業界の会社,SEO対策・Webマーケティング支援・Webメディア運営,BtoC　BtoB,未計算,東京都港区南青山６丁目１－２１ピロティ南青山４０１,107-0061,東京都,港区南青山６丁目１－２１ピロティ南青山４０１,03-6383-3708,-,info@riverch.jp,-
株式会社Ｆｉｎｄ　Ｍｏｄｅｌ,ふぁいんどもでる,福田航太,https://about.find-model.jp/,https://about.find-model.jp/contact,8011001112420,2016年9月,-,未上場,-,-,1,-,-,-,-,インフルエンサーを利用したマーケティング支援や広告運用サービスを行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,コンサルティング業界の会社・IT業界の会社,広告運用コンサルティング業界の会社・Webサービス・アプリ運営業界の会社,ソーシャルメディア運用代行・Webマーケティング支援・メールマガジン配信・Webメディア運営,BtoB,未計算,東京都渋谷区恵比寿２丁目２８－１０ＳｈｕＢＬＤＧ２７５７,150-0013,東京都,渋谷区恵比寿２丁目２８－１０ＳｈｕＢＬＤＧ２７５７,03-5363-4883,-,info@find-model.jp,-
Ｃｌｉｃｋ　Ｈｏｌｄｉｎｇｓ株式会社,くりっくほーるでぃんぐす,半沢龍之介,https://click-holdings.com/,https://click-holdings.com/contact/,6011001122578,2018年6月,-,未上場,130000000,-,1,-,-,-,-,越境ビジネスのコンサルティングや映像および音楽の制作を行う会社,コンサルティング業界の会社,その他コンサルティング業界の会社,広告業界の会社・ゲーム業界の会社・エンタメ業界の会社,その他広告業界の会社・ゲーム・アニメーション系デザイン業界の会社・映像・CM制作業界の会社・海外旅行・留学業界の会社,音楽制作・Webメディア運営・広告制作・CG制作・動画制作・出張手配,BtoB,未計算,東京都渋谷区東１丁目１番３６号キタ・ビルデンス１Ｆ,150-0011,東京都,渋谷区東１丁目１番３６号キタ・ビルデンス１Ｆ,03-3406-7530,03-3406-7531,-,recruit@click-holdings.com
株式会社Ｃａｊｏｎ,かほん,中福渉馬,http://cajon.co.jp/,https://cajon.co.jp/contact/,1012401021903,2011年7月,-,未上場,75000000,-,3,-,-,-,-,Web広告やWebサイトの制作、およびオウンドメディア「Divers」の運営を行う会社,広告業界の会社,インターネット広告代理店業界の会社,その他サービス業界の会社・コンサルティング業界の会社・人材業界の会社,デザイン業界の会社・その他コンサルティング業界の会社・人材紹介業界の会社,Webマーケティング支援・Webメディア運営・SEO対策・営業コンサルティング・広告制作・転職支援,BtoB　BtoC,未計算,東京都中央区京橋２丁目１２番１２号サカキビル３F,104-0031,東京都,中央区京橋２丁目１２番１２号サカキビル３F,03-4330-9320,03-6866-9420,info@cajon.co.jp,-
ＪＣＮ株式会社,じぇーしーえぬ,-,http://www.jcnnewswire.com/japanese/,http://www.jcnnewswire.com/japanese/Contact/,6010401053697,2003年5月,-,未上場,35000000,-,1,-,-,-,-,日本企業の最新情報を伝えるネットニュース「JCN Newswire」を配信する会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営,BtoB　BtoC,未計算,東京都港区南麻布３丁目２０番１号,106-0047,東京都,港区南麻布３丁目２０番１号,03-6859-8575,-,tokyo@jcnnewswire.com,-
タイトル株式会社,たいとる,鶴町昭,http://www.titleinc.jp/index.html,-,5010001116608,2008年5月,-,未上場,-,-,1,-,-,-,-,出版事業および映像事業やWebメディア事業などを手掛ける会社,マスコミ業界の会社,書籍出版業界の会社,未分類,未分類,映像制作・Webメディア運営,BtoB,未計算,東京都中央区日本橋兜町１６番７号,103-0026,東京都,中央区日本橋兜町１６番７号,03-6825-6825,03-6825-6827,contact@titleinc.jp,-
株式会社ｄｒｏｐｏｕｔ,どろっぷあうと,壱岐信人,http://dropout.bz/,http://dropout.bz/information.html,2020001112063,2015年7月,-,未上場,-,-,1,-,-,-,-,ゲーム動画メディア「dropout.TV」運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,人材業界の会社・コンサルティング業界の会社・エンタメ業界の会社,その他業務請負業界の会社・その他コンサルティング業界の会社・その他エンタメ業界の会社,Webメディア運営・商品企画・雀荘運営,BtoC　BtoB,未計算,東京都港区赤坂２丁目１２番１５号,104-0061,東京都,港区赤坂２丁目１２番１５号,-,-,-,-
ＡｐｐＭｅｄｉａ株式会社,あっぷめでぃあ,田川健介,https://appmedia.co.jp/,https://appmedia.co.jp/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,1011001102626,2014年10月,-,未上場,-,-,1,-,-,-,-,ゲーム攻略情報の提供や広告の代理販売を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,コンサルティング業界の会社・広告業界の会社,Webマーケティング業界の会社・インターネット広告代理店業界の会社,Webメディア運営・ゲームサイト運営,BtoB,未計算,東京都品川区西五反田７丁目２１－１,141-0031,東京都,品川区西五反田７丁目２１－１,03-5719-5115,-,info@appmedia.jp,-
株式会社コトナリ,ことなり,古内主馬,https://www.kotonari.jp,https://www.kotonari.jp/contact,1010703001920,2009年,-,未上場,-,-,1,-,-,-,-,新規事業のコンサルティングや企画提案などを行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,その他サービス業界の会社・IT業界の会社・コンサルティング業界の会社,デザイン業界の会社・システム開発業界の会社・ITコンサルティング業界の会社 ・デジタルコンテンツ業界の会社・Webサービス・アプリ運営業界の会社・Web制作業界の会社・販売促進コンサルティング業界の会社,Webメディア運営・動画制作・音楽制作・Webコンサルティング・Webマーケティング支援・ブランディング・マーケティング支援,BtoB,未計算,東京都目黒区下目黒４丁目２０番４６号,153-0064,東京都,目黒区下目黒４丁目２０番４６号,03-6884-8662,-,k+contact@kotonari.jp,-
株式会社ジェネリー,じぇねりー,榊原洵,https://www.genery.co.jp/,https://www.genery.co.jp/contact,7180001115979,2014年10月,-,未上場,32000000,-,1,-,-,-,-,Webマーケティング支援やWeb制作を行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,エンタメ業界の会社・その他サービス業界の会社・IT業界の会社,タレント・キャラクターグッズ業界の会社・Web制作業界の会社・Webサービス・アプリ運営業界の会社,知的財産管理・ECサイト構築・SEO対策・Webメディア運営・イラスト制作・キャラクター制作・CG制作・動画制作・Webマーケティング支援・チラシ・フライヤー制作,BtoB,未計算,東京都渋谷区千駄ヶ谷３丁目１３番１４号,151-0051,東京都,渋谷区千駄ヶ谷３丁目１３番１４号,03-6868-5340,03-6869-5316,genery@genery.co.jp,-
株式会社ファイネックス,ふぁいねっくす,桑原信彦,http://www.finex.co.jp/,http://www.finex.co.jp/inquiry/,9013401001540,2000年4月,-,未上場,40000000,-,2,-,-,-,-,外国人向けメディア事業やマーケティングなどを行う会社,その他サービス業界の会社,Web制作業界の会社,コンサルティング業界の会社・その他サービス業界の会社・専門サービス業界の会社,Webマーケティング業界の会社・デザイン業界の会社・翻訳・通訳業界の会社,翻訳・パンフレット制作・韓国語翻訳・英語翻訳・インバウンド事業・海外ビジネスコンサルティング・フリーペーパー・フリーマガジン制作・中国語翻訳・Webメディア運営・広告制作,BtoB,未計算,東京都多摩市桜ヶ丘１丁目１６番地の６,206-0013,東京都,多摩市桜ヶ丘１丁目１６番地の６,03-6384-1471,03-6384-1472,-,-
株式会社アーディット,あーでぃっと,折笠耕史,http://www.addit.co.jp/,http://www.addit.co.jp/inquiry/,5011001048799,2005年8月,-,未上場,3003000,-,1,-,-,-,-,Webサイト制作および自社メディアの運営を行なう会社,その他サービス業界の会社,Web制作業界の会社,コンサルティング業界の会社・IT業界の会社・広告業界の会社,Webマーケティング業界の会社・Webサービス・アプリ運営業界の会社・インターネット広告代理店業界の会社,Webメディア運営・ECサイト構築・Webシステム開発,BtoC　BtoB,未計算,東京都渋谷区神南１丁目２０－７,150-0041,東京都,渋谷区神南１丁目２０－７,-,-,info@webmake.jp,-
ヒトワークス株式会社,ひとわーくす,山田力,http://hitoworks.co.jp/,-,4010001187419,2017年11月,-,未上場,3000000,-,1,-,-,-,-,取材や動画作成およびWebなどの制作を行う会社,その他サービス業界の会社,Web制作業界の会社,生活用品業界の会社・コンサルティング業界の会社,お土産・ギフト業界の会社・その他コンサルティング業界の会社,ギフト・贈答品販売・Webメディア運営・ブランディング・動画制作・動画撮影,BtoB,未計算,東京都千代田区九段北１丁目２番１１号,102-0073,東京都,千代田区九段北１丁目２番１１号,03-6261-2300,-,info@hitoworks.co.jp,-
キャロット株式会社,きゃろっと,日高洋司,http://www.carrot-inc.jp/,http://www.carrot-inc.jp/company,6011601021592,2017年3月,-,未上場,-,-,1,-,-,-,-,映像コントの制作やお笑いWebメディアの運営を行う会社,IT業界の会社,デジタルコンテンツ業界の会社,その他サービス業界の会社,Web制作業界の会社,Webサイト運営代行・ソーシャルメディア運用代行・動画制作・Webメディア運営・映像制作,BtoB,未計算,東京都練馬区東大泉３丁目３２番２号,178-0063,東京都,練馬区東大泉３丁目３２番２号,050-5306-1793,-,hidaka@carrot-inc.jp,-
株式会社ユニバーサルメディアジャパン,ゆにばーさるめでぃあじゃぱん,浦嶋亮介,https://universalmediajapan.co.jp/,https://universalmediajapan.co.jp/#,3011001117754,2017年8月,-,未上場,50000000,-,1,-,-,-,3月,Webサイトの企画や運営など、デジタルマーケティングを行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,コンサルティング業界の会社,経営コンサルティング業界の会社,Webメディア運営・営業コンサルティング・Webマーケティング支援・Webサイト運営代行・市場調査・SEO対策,BtoB,未計算,東京都港区南青山２丁目１０番１１号 ,170-0062,東京都,港区南青山２丁目１０番１１号 ,03-6455-3075,03-6416-1808,-,-
ノイテックス有限会社,のいてっくす,林鉄平,https://n-techs.biz/,https://n-techs.com/reneeds/mailform/,7011602007813,2000年5月,-,未上場,3000000,-,1,-,-,-,-,PC及び関連機器の売買を行う「リニーズ」や「リニーズマーケット」の運営を手掛ける会社,小売業界の会社,パソコン・スマホ周辺機器販売業界の会社,生活用品業界の会社・IT業界の会社・その他サービス業界の会社・小売業界の会社,日用品・雑貨販売業界の会社・ソフトウェア専門商社業界の会社・リサイクル業界の会社・自社型eコマース業界の会社・Webサービス・アプリ運営業界の会社,Webメディア運営・パソコン販売・オフィス機器・OA機器リサイクル・パソコン買取・パソコン周辺機器販売・雨具（傘・カッパ・雨靴等）販売・眼鏡販売・セキュリティソフト販売・紅茶販売・消臭剤販売・映像音楽ソフト卸売・日用品販売,BtoB　BtoC,未計算,東京都練馬区関町東２丁目１５番７号根岸コーポ１０１,177-0052,東京都,練馬区関町東２丁目１５番７号根岸コーポ１０１,03-6316-5005,-,-,-
株式会社たのやく出版,たのやくしゅっぱん,髙木忍,http://www.tano-yaku.com/index.html,-,8011001064050,2002年2月,-,未上場,40000000,-,1,-,-,-,-,東横INNの客室専門月刊誌「たのやく」を出版する会社,マスコミ業界の会社,雑誌出版業界の会社,広告業界の会社,広告代理店業界の会社,Webメディア運営,BtoB,未計算,東京都港区元麻布３丁目１２番３号,106-0046,東京都,港区元麻布３丁目１２番３号,03-6826-5811,03-6826-5822,-,-
ＨＥＡＰＳ．株式会社,ひーぷす,春日原森,http://heaps.co.jp/,-,3010401090900,2013年5月,-,未上場,-,-,1,-,-,-,-,デジタルメディアの運営を行う会社,IT業界の会社,デジタルコンテンツ業界の会社,エンタメ業界の会社・コンサルティング業界の会社,イベント業界の会社・販売促進コンサルティング業界の会社,マーケティング支援・イベント運営・Webメディア運営・イベント企画,BtoB,未計算,東京都千代田区富士見１丁目２番２７号,102-0072,東京都,千代田区富士見１丁目２番２７号,03-6256-9700,-,contact@heapsmag.com,-
株式会社未来メディア,みらいめでぃあ,日笠健,https://mirai-media.net/,https://mirai-media.net/contact/,9011001121346,2018年3月,-,未上場,8000000,-,1,-,-,-,-,仮想通貨などのメディアサイト運営やWebコンサルティングを手掛ける会社,IT業界の会社,Webサービス・アプリ運営業界の会社,コンサルティング業界の会社,ITコンサルティング業界の会社 ,Webコンサルティング・Webメディア運営・Webマーケティング支援,BtoB　BtoC,未計算,東京都渋谷区渋谷３丁目１３－５,150-0002,東京都,渋谷区渋谷３丁目１３－５,080-0080-3720,-,info@mirai-media.net,-
ｌｕｔｅ株式会社,るーて,五十嵐弘彦,https://lutemedia.com/,-,3010401132900,2017年7月,-,未上場,134403255,-,1,-,-,-,-,音楽などのカルチャーコンテンツを配信する「lute」の運営を行う会社,IT業界の会社,デジタルコンテンツ業界の会社,エンタメ業界の会社・広告業界の会社,映像・CM制作業界の会社・インターネット広告代理店業界の会社,Webマーケティング支援・Webメディア運営・アーティストマネジメント・広告制作・プロモーション企画,BtoB　BtoC,未計算,東京都渋谷区神山町４３番５号,150-0047,東京都,渋谷区神山町４３番５号,-,-,info@lutemedia.com,-
株式会社アジア太平洋観光社,あじあたいへいようかんこうしゃ,王苗,https://visitasia.co.jp/,https://visitasia.co.jp/company-contact,7040001086037,2014年5月,-,未上場,6000000,-,1,-,-,-,-,日中両国の書物出版やイベント、コンサートなどを行う会社,マスコミ業界の会社,書籍出版業界の会社,広告業界の会社・その他サービス業界の会社・IT業界の会社・生活用品業界の会社・エンタメ業界の会社,その他広告業界の会社・その他サービス業界・Webサービス・アプリ運営業界の会社・美術品・伝統工芸品業界の会社・イベント業界の会社・映像・CM制作業界の会社,雑誌制作・イベント運営・展示会企画・Webサイト運営代行・動画制作・イベント企画・展示会運営・Webメディア運営・イベント制作・演奏会・コンサート企画・書籍制作・コンサート運営,BtoC　BtoB,未計算,東京都港区赤坂６丁目１９番４６号３Ｆ,107-0052,東京都,港区赤坂６丁目１９番４６号３Ｆ,03-6228-5659,03-6228-5994,info@visitasia.co.jp,-
株式会社ユーティル,ゆーてぃる,岩田真,https://utill.co.jp/,https://utill.co.jp/contact/,7011101073051,2015年4月,-,未上場,-,-,1,-,-,-,-,Webシステムやアプリの開発およびWeb制作会社検索サービスなどを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,IT業界の会社・コンサルティング業界の会社,システム受託開発業界の会社・ITコンサルティング業界の会社 ,グラフィックデザイン・Webメディア運営・検索システム開発・Webシステム開発,BtoB,未計算,東京都文京区関口１丁目３８－４,112-0014,東京都,文京区関口１丁目３８－４,03-6457-3550,-,info@utill.co.jp,-
東京アドエージェント株式会社,とうきょうあどえーじぇんと,筒井輝夫,https://www.tokyoadagent.jp/,https://www.tokyoadagent.jp/info/contact.html,6010001103233,2005年6月,-,未上場,10000000,-,1,-,-,-,-,リスティング広告運用代行やWeb制作などのコンサルティング事業を行う会社,広告業界の会社,インターネット広告代理店業界の会社,コンサルティング業界の会社・その他サービス業界の会社,広告運用コンサルティング業界の会社・Web制作業界の会社・ITコンサルティング業界の会社 ,Webメディア運営・SEO対策,BtoB,未計算,東京都中央区新富１丁目１７番１号,104-0041,東京都,中央区新富１丁目１７番１号,03-5579-9010,03-5579-9011,info@tokyoadagent.jp,-
株式会社ＷｏｏｄＳｔｏｃｋ,うっどすとっく,荒井健司,http://www.w-stock.co.jp/index.html,http://www.w-stock.co.jp/contact.html,9010401067224,2007年2月,-,未上場,-,-,1,-,-,-,-,野球専門のWebサイトの運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営,BtoB,未計算,東京都新宿区四谷１丁目８番地３号四谷三信ビル４階,160-0004,東京都,新宿区四谷１丁目８番地３号四谷三信ビル４階,03-6273-2128,-,info@hb-nippon.com,-
ブレイクメディア株式会社,ぶれいくめでぃあ,井田正幸,http://www.breakmedia.co.jp,-,4010001179309,2016年10月,-,未上場,-,-,1,-,-,-,-,インターネットメディアの運用を行う会社,IT業界の会社,その他IT業界の会社,未分類,未分類,Webメディア運営,BtoB,未計算,東京都千代田区一番町７番地１,102-0082,東京都,千代田区一番町７番地１,03-3512-5251,03-3512-5256,media-info@breakmedia.co.jp,-
株式会社ボールドクリエイティブ,ぼーるどくりえいてぃぶ,岩崎智則,http://www.boldcreative.co.jp/,https://www.boldcreative.co.jp/,3013201016637,2008年5月,-,未上場,15000000,-,1,-,-,-,-,ウェブマガジン「中目黒新聞」やWebサイトの企画・運営会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営・ECサイト構築,BtoB,未計算,東京都目黒区青葉台１丁目１３番４号近代施設ビル３階,153-0042,東京都,目黒区青葉台１丁目１３番４号近代施設ビル３階,03-5728-4702,03-5728-4703,info@boldcreative.co.jp,-
株式会社インフォバーングループ本社,いんふぉばーんぐるーぷほんしゃ,今田素子,https://www.infobahngroup.co.jp/,https://www.infobahn.co.jp/ask,3011001041541,1998年10月,-,未上場,77540000,-,1,-,-,-,-,デジタルブランディングやメディアのブランディングを行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,コンサルティング業界の会社,販売促進コンサルティング業界の会社,マーケティング支援・企業PRプランニング・Webメディア運営・ブランディング・グループ会社運営,BtoB,未計算,東京都渋谷区円山町２３番２号,150-0044,東京都,渋谷区円山町２３番２号,03-6427-8950,03-6427-8830,-,-
イシン株式会社,いしん,片岡聡,http://www.ishin1853.co.jp/,https://www.ishin1853.co.jp/contact.html,6011101062914,2005年4月,-,未上場,-,-,2,-,-,-,-,ベンチャー業界や経営者などを対象とした雑誌やWebサイトの制作および運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営・ベンチャー投資・株式情報サイト運営,BtoC　BtoB,未計算,東京都新宿区新宿６丁目２８番７号,160-0022,東京都,新宿区新宿６丁目２８番７号,03-5291-1580,03-5291-1581,-,-
株式会社イータレントバンク,いーたれんとばんく,廣田英俊,http://e-talentbank.jp,https://e-talentbank.jp/contact/,4011101030170,2000年7月,-,未上場,64200000,-,1,-,-,-,-,エンタメ情報サイト「E-TALENTBANK」の運営などのデジタルコンテンツを扱う会社,IT業界の会社,デジタルコンテンツ業界の会社,その他サービス業界の会社,その他サービス業界,Webマーケティング支援・知的財産管理・Webメディア運営・広告制作・音楽配信サービス運営,BtoB,未計算,東京都新宿区新宿６丁目９番４号,160-0022,東京都,新宿区新宿６丁目９番４号,03-5362-0790,03-5362-0792,-,-
株式会社ＭＫコーポレーション,えむけーこーぽれーしょん,-,http://www.mkcorp.co.jp/index.html,http://www.mkcorp.co.jp/contact.html,8010601031897,2006年,-,未上場,-,-,1,-,-,-,-,石油取り扱い企業への情報サービスやカー用品等を販売する会社,IT業界の会社,Webサービス・アプリ運営業界の会社,自動車・乗り物業界の会社,自動車部品・カー用品製造業界の会社,Webメディア運営・カー用品・カーアクセサリー卸売・ホイール販売・カー用品・カーアクセサリー販売,BtoB,未計算,東京都江東区塩浜１丁目４番３３－９０８号,135-0043,東京都,江東区塩浜１丁目４番３３－９０８号,03-5683-2902,03-5683-2912,info@mkcorp.co.jp,-
