[検索条件]売上高：300000000~1000000000・1000000000~5000000000・5000000000~30000000000.従業員数：50~300.設立年数：31~50・51~100・101~.業態：BtoB.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
竹尾紙工株式会社,たけおしこう,竹尾稠,http://www.takeo.co.jp/company/profile/,-,8010001022092,1937年2月,-,未上場,330000000,25000000000,6,217,-,5,11月,一般印刷用紙やファインペーパー等の販売・輸出入を行う商社,商社業界の会社,紙・パルプ専門商社業界の会社,小売業界の会社,モール型eコマース業界の会社,印刷用紙卸売・印刷用紙販売,BtoC　BtoB,未計算,東京都千代田区神田錦町３丁目１２番地６,101-0054,東京都,千代田区神田錦町３丁目１２番地６,03-3292-3611,03-3292-9202,-,saiyou-s@takeo.co.jp
株式会社商工中金情報システム,しょうこうちゅうきんじょうほうしすてむ,日野賀文,https://www.shochu-comp.co.jp/,-,2012701001447,1973年12月,-,未上場,70000000,2400000000,1,217,-,-,3月,商工中金グループの金融情報システムに関する業務を行う会社,IT業界の会社,システム受託開発業界の会社,コンサルティング業界の会社,ITコンサルティング業界の会社 ,業務システム運用支援・金融機関向けシステム開発,BtoB,未計算,東京都東村山市美住町２丁目１０番１,189-0023,東京都,東村山市美住町２丁目１０番１,042-392-8811,042-392-8813,-,saiyou@shochu-comp.co.jp
都市総合サービス株式会社,としそうごうさーびす,吉村浩一,http://www.toshiso.co.jp,https://ssl.toshiso.co.jp/inquiry/contactform/,6010001024933,1987年2月,-,未上場,10000000,1129000000,1,217,-,-,3月,ビルの設備管理や警備を行っている会社,不動産業界の会社,マンション・ビル管理業界の会社,その他サービス業界の会社,ビル清掃・ハウスクリーニング業界の会社・警備業界の会社,電気設備保守・メンテナンス・害虫駆除・ビル清掃・定期清掃・施設警備・社宅管理,BtoB,未計算,東京都千代田区神田錦町３丁目１２番地神田竹尾ビル7階,101-0054,東京都,千代田区神田錦町３丁目１２番地神田竹尾ビル7階,03-3295-2048,03-3295-2049,soumu3@toshiso.co.jp,-
日本ピグメント株式会社,にほんぴぐめんと,加藤龍巳,http://www.pigment.co.jp,https://www.pigment.co.jp/form/otherwise_form/,4010001008839,1949年7月,"加藤龍巳[代表取締役/取締役社長社長執行役員],  井手譲司[専務取締役/専務執行役員],  平岡正彦[取締役/執行役員生産本部長],  今井信一[取締役/執行役員経理部長],  三輪幸一[取締役(常勤監査等委員)/常勤],  鈴木道弘[取締役(監査等委員)],  原田尚知[取締役(監査等委員)], ",東証２部,1481150000,27635888000,4,217,-,-,3月,コンパウンドや樹脂用着色剤などの製造および販売を行う会社,化学業界の会社,塗料製造業界の会社,化学業界の会社,化学品・化学薬品製造業界の会社,プラスチック・樹脂用添加剤卸売・プラスチック・樹脂用添加剤製造・着色料製造・樹脂用着色剤販売・着色料卸売・樹脂用着色剤製造,BtoB,未計算,東京都千代田区神田錦町３丁目２０番地,101-0054,東京都,千代田区神田錦町３丁目２０番地,03-6362-8801,03-6362-8808,-,info@pigment.co.jp
株式会社ＬＮＪ中通,えるえぬじぇいちゅうつう,宮入武彦,http://www.chuoexp.co.jp/HomePage/index.html,-,1010401071035,1950年4月,-,未上場,95000000,7300000000,17,216,-,-,3月,コンテナおよび建材などの運輸業を行う会社,運輸・物流業界の会社,一般貨物輸送業界の会社,その他サービス業界の会社・運輸・物流業界の会社,廃棄物収集・運搬業界の会社・海運業界の会社,危険物輸送・コンテナ輸送・産業廃棄物収集運搬,BtoB,未計算,東京都中央区日本橋本町１丁目９番１号Ｓ－ＧＡＴＥ日本橋本町１０階,103-0023,東京都,中央区日本橋本町１丁目９番１号Ｓ－ＧＡＴＥ日本橋本町１０階,03-5419-2721,03-5419-0088,-,-
株式会社トランスネット,とらんすねっと,谷野春雄,https://www.tni.co.jp,https://www.tni.co.jp/inquiry/index?id=1,4010001024761,1985年8月,-,未上場,80000000,3521000000,1,216,-,-,-,プライベートクラウドサービスやIT関連のあらゆる業務を行う会社,IT業界の会社,ITインフラ業界の会社,コンサルティング業界の会社・IT業界の会社,ITコンサルティング業界の会社 ・クラウド・フィンテック業界の会社,ネットワーク構築・クラウドサービス提供,BtoB,未計算,東京都千代田区神田和泉町１番地,101-0024,東京都,千代田区神田和泉町１番地,-,-,-,-
株式会社ホッタ,ほった,堀田峰明,http://www.hotta-group.co.jp/,-,8010001108759,1948年2月,-,未上場,70884000,27111700000,2,216,-,5,-,時計や宝飾品の輸入および販売を行う会社,小売業界の会社,ジュエリーショップ業界の会社,商社業界の会社,その他専門商社業界の会社,時計販売・時計卸売・ジュエリー販売,BtoC　BtoB,未計算,東京都中央区銀座７丁目１３番１０号,104-0061,東京都,中央区銀座７丁目１３番１０号,03-6226-4711,03-6226-4716,hotta-group@hotta-group.co.jp,hotta-soumu@hotta-group.co.jp
日野コンピューターシステム株式会社,ひのこんぴゅーたーしすてむ,藤原格,http://www.hino-cs.com/index.html,-,9013401002506,1986年10月,-,未上場,30000000,4953000000,1,216,-,-,-,日野自動車グループのシステム開発や運用を行う会社,IT業界の会社,システム受託開発業界の会社,IT業界の会社,ITインフラ業界の会社,営業支援システム開発・生産管理システム開発・サーバー運用・情報機器販売・給与管理システム開発・人事管理システム開発,BtoB,未計算,東京都日野市日野台１丁目１６番地１２,191-0003,東京都,日野市日野台１丁目１６番地１２,042-581-7790,042-581-7795,-,kanri-h@hcs.hino.co.jp
株式会社ＱＥＳ,きゅーいーえす,包国信彦,https://www.qes.co.jp/,https://www.qes.co.jp/contact?id=%83A%83N%83Z%83X,6010001015081,1983年3月,-,未上場,250000000,9900000000,2,216,-,-,-,金融情報サービスシステムの開発・運用を行う会社,IT業界の会社,システム受託開発業界の会社,未分類,未分類,金融機関向けシステム開発・ソフトウェア販売・内装工事,BtoB,未計算,東京都中央区新川１丁目１７番２１号,104-0033,東京都,中央区新川１丁目１７番２１号,03-6701-5100,03-3555-8380,qes_kojinhogo@qes.co.jp,qes@saiyou-center.jp
児玉化学工業株式会社,こだまかがくこうぎょう,斎木均,http://www.kodama-chemical.co.jp/,http://www.kodama-chemical.co.jp/contact/index.php,5010501016027,1946年3月,"森本雄二[取締役(監査等委員)],  高橋雅也[取締役(監査等委員)],  横路明夫[取締役(監査等委員)],  中村恒善[取締役/第1事業本部長],  江頭明彦[取締役/技術開発センター長],  斉木均[取締役/管理本部長兼経理・財務部長],  原弘[代表取締役/第2事業本部長],  豊島哲郎[代表取締役社長], ",東証２部,3343000000,11092810000,1,216,4,-,3月,自動車部品や住宅関連製品などのプラスチック成形品の製造および販売を行う会社,建設・工事業界の会社,住宅・事業所向け設備業界の会社,自動車・乗り物業界の会社・化学業界の会社,自動車部品・カー用品製造業界の会社・樹脂製品(プラスチック製品など)製造業界の会社,キャビネット製造・手すり製造・住宅資材卸売・自動車部品製造・包装・梱包資材卸売・洗面台製造・自動車部品卸売・プラスチック・樹脂製シート卸売・包装・梱包資材製造・家電用部品卸売・洗面台卸売・家電用部品製造・プラスチック・樹脂製シート製造,BtoB,未計算,東京都千代田区神田須田町2-25-16,101-0041,東京都,千代田区神田須田町2-25-16,050-3645-0121,03-6262-7751,-,-
株式会社日神グループホールディングス,にっしんぐるーぷほーるでぃんぐす,堤幸芳,http://www.nisshinfudosan.co.jp/,https://www.nisshinfudosan.com/form/contact/index.html,9011101015869,1975年3月,"小島徹也[監査役],  仲野滋夫[監査役],  藤岡重三郎[監査役],  吉住清隆[常勤監査役],  田村仁人[取締役],  青島由雄[取締役],  神山隆志[取締役],  佐藤俊也[取締役],  森岡誉[取締役],  石原郁夫[取締役兼執行役員/本店長兼本店第5営業部長],  坂入尚[取締役兼執行役員/横浜支店長],  関根利行[取締役兼執行役員/第1開発事業部長],  黒岩英樹[取締役常務兼執行役員/管理部門担当],  堤幸芳[代表取締役専務/開発事業・設計担当],  佐藤哲夫[代表取締役社長/最高執行責任者],  神山和郎[代表取締役会長/最高経営責任者], ",東証１部,10100000000,26431681000,2,216,-,-,3月,首都圏を中心に事業を展開する不動産会社,不動産業界の会社,マンション・アパート売買業界の会社,エンタメ業界の会社・不動産業界の会社・建設・工事業界の会社・金融業界の会社・その他サービス業界の会社,ゴルフ場業界の会社・マンション・ビル管理業界の会社・居住用リフォーム業界の会社・貸金業界の会社・マンション・アパート賃貸業界の会社・その他レンタル・リース業界の会社・マンション建築業界の会社・その他土木工事業界の会社,ビル管理・メンテナンス・マンションリフォーム・マンション買取・賃貸マンション管理・マンション販売・住宅ローン販売,BtoB,未計算,東京都新宿区新宿５丁目８番１号,160-8411,東京都,新宿区新宿５丁目８番１号,03-5360-2011,-,nisshin-pd@nisshin-group.co.jp,-
ディー・エイチ・シー・サービス株式会社,でぃーえいちしーさーびす,寺田義明,http://www.dhc-s.co.jp/,http://www.dhc-s.co.jp/contact/,6010001137553,1987年4月,-,未上場,40000000,1674000000,16,215,-,-,-,地域冷暖房施設の運営ならびに管理を行う会社,建設・工事業界の会社,空調設備工事業界の会社,未分類,未分類,空調設備保守・メンテナンス・グループ会社運営,BtoB,未計算,東京都中央区晴海１丁目８番１０号,104-0053,東京都,中央区晴海１丁目８番１０号,03-3536-1970,03-3536-1973,-,-
株式会社情報技術センター,じょうほうぎじゅつせんたー,渕脇德也,http://www.itc-net.co.jp/,http://www.itc-net.co.jp/contact/,9010001063862,1968年1月,-,未上場,98000000,2520000000,1,215,-,-,3月,企業や官公庁に対しシステム開発および保守を請け負う会社,IT業界の会社,システム受託開発業界の会社,未分類,未分類,金融機関向けシステム開発・Webシステム開発・製造システム開発・情報管理ソフト開発・通信システム開発・会計システム開発・オフィス向けソフトウェア開発・POSシステム開発・流通システム開発・官公庁向けシステム開発,BtoB,未計算,東京都港区芝５丁目２９番１４号,108-0014,東京都,港区芝５丁目２９番１４号,03-6453-7140,03-6453-7382,-,job10-07h@itc-net.co.jp
株式会社鳥羽洋行,とばようこう,鳥羽重良,http://www.toba.co.jp/,-,9010001005600,1949年12月,-,JASDAQ,1148000000,26000723000,22,214,-,-,3月,国内外においてセンサーなどの制御機器やFA機器など産業機器の販売を行う会社,商社業界の会社,電子部品専門商社業界の会社,商社業界の会社,工業用機械専門商社業界の会社,自動化・省力化機器（FA機器）販売・産業用ロボット卸売・電子機器卸売・制御機器卸売・計測器卸売・検査機器販売,BtoB,未計算,東京都文京区水道２丁目８番６号,112-0005,東京都,文京区水道２丁目８番６号,03-3944-4031,03-3944-4091,kanri-01@toba.co.jp,-
旭コンクリート工業株式会社,あさひこんくりーとこうぎょう,狩野堅太郎,http://www.asahi-concrete.co.jp/,https://sec.alpha-mail.jp/asahi-concrete.co.jp/inquiry/#form04,5010001034751,1923年11月,-,東証２部,1204900000,10256106000,15,213,9,-,3月,鉄筋コンクリート管やセメントなどの製造や販売を行う会社,建設・工事業界の会社,窯業系建材・石材製造業界の会社,未分類,未分類,マンホール販売・コンクリート製品製造・マンホール製造・コンクリート製品販売,BtoB,未計算,東京都中央区築地１丁目８番２号,104-0045,東京都,中央区築地１丁目８番２号,03-3542-1206,03-3545-1207,-,-
明治安田ビルマネジメント株式会社,めいじやすだびるまねじめんと,浅野紀久男,-,-,8010701014546,1963年5月,-,未上場,10000000,1864000000,13,213,-,-,-,明治安田生命グループのビル管理を行う会社,不動産業界の会社,マンション・ビル管理業界の会社,未分類,未分類,-,BtoB,未計算,東京都品川区西五反田２丁目２７番４号,141-0031,東京都,品川区西五反田２丁目２７番４号,03-3494-7242,03-3494-7912,-,-
株式会社倉本産業,くらもとさんぎょう,倉本朝晴,http://www.7tak.co.jp/index.html,http://www.7tak.co.jp/contact/index.html,4013301002924,1953年10月,-,未上場,100000000,5600000000,6,213,-,3,-,「セブンタック」のブランドをもつラベルやシールなどの製品の製造などを行う会社,生活用品業界の会社,オフィス用品・オフィス家具業界の会社,アパレル・美容業界の会社,制服・作業服製造業界の会社,安全保安用品販売・安全保安用品製造・ラベル製造・ラベル販売,BtoB,未計算,東京都豊島区東池袋３丁目７番４号,170-0013,東京都,豊島区東池袋３丁目７番４号,03-3989-6700,03-3989-6728,-,-
エス・アンド・アイ株式会社,えす・あんど・あい,藤田和夫,http://sandi.jp/,https://sandi.lmsg.jp/form/11518/iXPS7srS,5010001065771,1987年7月,-,未上場,490000000,10070000000,3,213,-,-,-,システム設計やマーケティング支援AIロボット「ZUKKU」の開発などを行う会社,コンサルティング業界の会社,ITコンサルティング業界の会社 ,IT業界の会社,システム受託開発業界の会社・ITインフラ業界の会社,セキュリティコンサルティング・セキュリティ監視・ネットワーク構築・医療機関向けシステム開発,BtoB,未計算,東京都中央区日本橋箱崎町３０番１号,103-0015,東京都,中央区日本橋箱崎町３０番１号,03-5623-7888,03-5623-7887,-,-
株式会社アテナ,あてな,渡辺剛彦,http://www.atena.co.jp/,http://www.atena.co.jp/inquiry/index.html,4011701000317,1967年5月,-,未上場,100000000,15600000000,8,213,-,-,-,DM企画制作から発送代行を担うメーリング業務を主に請け負う会社,人材業界の会社,コールセンター運営業界の会社,未分類,未分類,DM発送代行・梱包・流通加工,BtoB,未計算,東京都江戸川区臨海町５丁目２番２号,134-0086,東京都,江戸川区臨海町５丁目２番２号,03-3689-3511,03-3689-6143,-,-
株式会社テレコメディア,てれこめでぃあ,関田勝次,https://www.telecomedia.co.jp/,https://www.telecomedia.co.jp/contact/,8013301012291,1981年5月,-,未上場,150000000,5100000000,8,213,-,-,-,東京と徳島を中心にコールセンター事業を手掛けている会社,人材業界の会社,コールセンター運営業界の会社,未分類,未分類,テレマーケティング・通信機器販売・通信販売,BtoB,未計算,東京都豊島区高田３丁目３７番１０号,171-0033,東京都,豊島区高田３丁目３７番１０号,03-5952-2000,03-5952-2200,home@telecomedia.co.jp,saiyo@telecomedia.co.jp
株式会社三芳エキスプレス,みよしえきすぷれす,生沼芳則,https://www.miyoshiexp.co.jp/,https://ssl.xaas3.jp/m2986718/login/inquiryedit,7011701007706,1962年2月,-,未上場,10000000,4680000000,5,213,-,-,3月,生沼グループとして一般貨物運送を展開している会社,運輸・物流業界の会社,一般貨物輸送業界の会社,運輸・物流業界の会社,重量物輸送業界の会社・冷凍冷蔵車運行業界の会社,食品輸送・大型貨物輸送・トラック運送・冷凍車運行・建築資材輸送,BtoB,未計算,東京都江戸川区南小岩４丁目１１番１号,133-0056,東京都,江戸川区南小岩４丁目１１番１号,03-6657-9747,03-6657-9748,info@oinuma-group.com,-
株式会社エム・オー・シー,えむ・おー・しー,南和俊,http://www.mocweb.co.jp,-,7010501023938,1968年,-,未上場,50000000,3100000000,3,212,-,-,3月, 銀行や保険会社向けのシステム開発やシステム運用サービスなどを行っている会社,IT業界の会社,システム受託開発業界の会社,未分類,未分類,金融機関向けシステム開発・業務システム運用支援・医療機関向けシステム開発,BtoB,未計算,東京都台東区上野１丁目１０番１０号うさぎやビル７階,110-0005,東京都,台東区上野１丁目１０番１０号うさぎやビル７階,03-3836-6511,03-3836-6516,-,saiyou@mocweb.co.jp
昭和ＫＤＥ株式会社,しょうわけーでぃーいー,田中基博,http://www.showa-hp.co.jp/,http://www.showa-hp.co.jp/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,4010401090032,1934年1月,-,未上場,2820000000,7786335000,1,212,7,-,3月,グラスファイバー原料や耐火物の製造を主力とする会社,製造業界の会社,その他製造業界の会社,未分類,未分類,耐火物製造・耐火物卸売,BtoB,未計算,東京都品川区東五反田１丁目２番３３号,141-0022,東京都,品川区東五反田１丁目２番３３号,03-5422-9525,-,-,-
小野田化学工業株式会社,おのだかがくこうぎょう,松井伸二,http://www.onoda-kagaku.co.jp/,https://web.gogo.jp/onoda-kagaku/form/contact,4010001012808,1955年9月,-,未上場,301000000,9800000000,8,212,4,-,3月,化学肥料「苦土重焼燐」やその他飼料等の製造及び販売を行う会社,化学業界の会社,肥料・農薬・ガーデニング用品製造業界の会社,化学業界の会社,その他化学業界の会社,飼料製造・化学肥料販売・肥料販売・耐火物製造・飼料販売・建築資材卸売・建築資材製造・肥料製造・化学肥料製造,BtoB,未計算,東京都港区海岸１丁目１５番１号,105-0022,東京都,港区海岸１丁目１５番１号,03-5776-8222,03-5776-8250,-,saiyou@onoda-kagaku.co.jp
株式会社セントラルユニ,せんとらるゆに,増田順,http://www.central-uni.co.jp/,http://www.central-uni.co.jp/contact/,1010001103857,1951年9月,-,未上場,90000000,14405000000,7,211,1,-,3月,医療ガス供給設備や手術室等の設計および施工を行う会社,医療・福祉業界の会社,医療機器・実験機器メーカー業界の会社,コンサルティング業界の会社,医療系コンサルティング業界の会社,医療機器販売・医療用システム開発,BtoB,未計算,東京都千代田区西神田２丁目３番１６号,101-0065,東京都,千代田区西神田２丁目３番１６号,03-3556-1331,03-3556-1332,info@central-uni.co.jp,jinji@central-uni.co.jp
理研電線株式会社,りけんでんせん,岡本勝孝,https://www.rikensen.co.jp/,https://www.rikensen.co.jp/company/contact.html,3010001034968,1934年5月,-,未上場,100000000,7400000000,1,211,3,-,-,各種ケーブルや金属線、電子部品などの製造・販売を行う会社,製造業界の会社,電線・ケーブル製造業界の会社,機械業界の会社,電子部品製造業界の会社,ケーブル製造・ハーネス製造・電線製造・コイル製造・ハーネス販売・ケーブル販売・コイル販売・電子部品販売・電線販売,BtoB,未計算,東京都中央区築地１丁目１２番２２号,104-0045,東京都,中央区築地１丁目１２番２２号,03-3542-3712,03-3542-4709,-,10saiyo@rikensen.co.jp
株式会社文化工房,ぶんかこうぼう,三雲薫,http://www.bun.co.jp/,https://docs.google.com/forms/d/e/1FAIpQLSenE4o81MmVhfoKY6juTFL-21ExB1xvaGxF4awQheutsZYn0A/viewform,2010401025923,1953年8月,-,未上場,60000000,4091000000,1,211,-,-,3月,スポーツ番組や情報系番組のコンテンツ制作や各種PR活動などを行う会社,エンタメ業界の会社,映像・CM制作業界の会社,コンサルティング業界の会社・その他サービス業界の会社,販売促進コンサルティング業界の会社・デザイン業界の会社,フリーペーパー・フリーマガジン制作・映像制作,BtoB,未計算,東京都港区六本木５丁目１０番３１号,106-0032,東京都,港区六本木５丁目１０番３１号,03-5770-7111,03-5770-7103,info-c@bun.co.jp,-
パナソニック電材システム株式会社,ぱなそにっくでんざいしすてむ,屋比久辰雄,https://panasonic.co.jp/es/pesems/company/,-,3010601010575,1974年11月,-,未上場,68000000,19100000000,8,211,-,-,-,パナソニック株式会社が取り扱う電気機械や器具の販売・設置工事を行う会社,建設・工事業界の会社,産業用電気設備工事業界の会社,建設・工事業界の会社,住宅・事業所向け設備業界の会社・空調設備工事業界の会社,液晶ディスプレイ・モニター販売・ビジネスフォン販売・太陽光パネル設置工事・太陽光パネル販売・防犯・セキュリティ機器販売・システムキッチン販売・システムキッチン工事・内装工事・昇降機販売・エレベーター設置工事・プロジェクター販売・LED照明販売・LED照明設備工事・照明設備工事・照明機器販売,BtoB,未計算,東京都墨田区太平１丁目２６番２号,130-0012,東京都,墨田区太平１丁目２６番２号,03-3621-1234,03-3621-1225,-,jinji12@gg.jp.panasonic.com
三洋商事株式会社,さんようしょうじ,上田博康,https://sanyo-syoji.co.jp/,https://sanyo-syoji.co.jp/contact/index.html,3122001003108,1957年3月,-,未上場,90000000,3800000000,1,211,8,-,10月,主に情報通信機器等のリサイクルを行なっている会社,その他サービス業界の会社,リサイクル業界の会社,建設・工事業界の会社,大型商業施設・公共施設建設業界の会社,家電リサイクル・フロン回収,BtoC　BtoB,未計算,東京都千代田区有楽町１丁目１２番１号,100-0006,東京都,千代田区有楽町１丁目１２番１号,072-961-6043,072-961-9359,sanyo@mx2.alpha-web.ne.jp,-
クニミネ工業株式会社,くにみねこうぎょう,國峯保彦,http://www.kunimine.co.jp/,https://www.kunimine.co.jp/toiawase/,6010001015098,1943年6月,-,東証１部,1617800000,13465917000,4,211,7,-,3月,鋳物用や土木建築用ならびにペットトイレ用ベントナイトなどの製造販売を行う会社,製造業界の会社,その他製造業界の会社,化学業界の会社,肥料・農薬・ガーデニング用品製造業界の会社,農業用資材卸売・粘土製造・化粧品原料製造・農薬製造・シール製造・シール卸売・地盤改良材製造・地盤改良材卸売・化粧品原料卸売・農業用資材製造・農薬卸売・建築資材製造・粘土卸売,BtoB,未計算,東京都千代田区岩本町１丁目１０番５号,101-0032,東京都,千代田区岩本町１丁目１０番５号,03-3866-7251,03-3866-2256,-,kunimine@jinjisaiyo.net
三光産業株式会社,さんこうさんぎょう,石井正和,http://www.sankosangyo.co.jp/,https://x242.secure.ne.jp/~x242019/sanko/info/,8011001034045,1960年4月,"川添啓明[取締役(監査等委員)],  大津素男[取締役(監査等委員)],  高村茂[取締役(監査等委員)],  北村眞一[取締役執行役員/営業管掌],  高橋光弘[取締役執行役員/経理担当],  平井孝正[取締役常務執行役員/総務部長],  樋渡正弘[取締役相談役],  遠藤幹雄[代表取締役社長執行役員], ",JASDAQ,1850750000,9072716000,3,211,3,-,-,接着剤付きラベルやステッカー、パネル等の特殊印刷製品の企画・製造・販売を行う会社,広告業界の会社,紙媒体印刷業界の会社,広告業界の会社・機械業界の会社,その他印刷業界の会社・電子部品製造業界の会社,ラベル製造・タッチパネル製造・タッチパネル卸売・ステッカー印刷・ラベル印刷・シール印刷・ステッカー製造・販促品（ノベルティ等）製作,BtoB,未計算,東京都渋谷区神宮前３丁目４２番６号,150-8403,東京都,渋谷区神宮前３丁目４２番６号,03-3403-9191,-,-,-
古河機械金属株式会社,ふるかわきかいきんぞく,宮川尚久,http://www.furukawakk.co.jp,https://reg18.smp.ne.jp/regist/is?SMPFORM=mgs-miqhr-ae83afdc99f2348085153c5f5908b803,7010001008803,1918年4月,-,東証１部,28208180000,8692000000,5,210,1,-,3月,産業機械や削岩機などの機械や金属製品を製造・販売している会社,機械業界の会社,建設機械製造業界の会社,その他サービス業界の会社・運輸・物流業界の会社・不動産業界の会社・機械業界の会社・製造業界の会社,廃棄物処分業界の会社・一般貨物輸送業界の会社・その他不動産業界・電子部品製造業界の会社・非鉄金属製造業界の会社,自動車輸送・クレーン製造・電子材料製造・産業機械販売・銅材製造・化学品製造・産業機械製造・ドリル製造,BtoB,未計算,東京都千代田区丸の内２丁目２番３号,100-8370,東京都,千代田区丸の内２丁目２番３号,03-3212-7801,03-3287-0696,-,jinji@furukawakk.co.jp
株式会社ニットク,にっとく,五味久明,http://www.nittoku-inc.jp/,-,1012701000805,1984年3月,-,未上場,11500000,8900000000,13,210,-,-,-,業務用ビールディスペンサーやウォータークーラーなどの製造・販売を行う会社,機械業界の会社,業務厨房関連機器製造業界の会社,未分類,未分類,ウォーターサーバー販売・ウォーターサーバー製造,BtoB,未計算,東京都小平市天神町１丁目１番２４号,187-0004,東京都,小平市天神町１丁目１番２４号,042-345-3410,042-345-0150,-,-
エヌ・ティ・ティ・システム技研株式会社,えぬ・てぃ・てぃ・しすてむぎけん,髙山允伯,https://www.ntt-ipnet.co.jp/g/,-,9011101003304,1985年9月,-,未上場,50000000,1100000000,8,210,-,-,3月,NTT及びNTT関連会社の組み込みソフトウェア開発を行う会社,IT業界の会社,ITインフラ業界の会社,未分類,未分類,給与管理システム開発・組み込みシステム開発・ネットワーク構築・在庫管理システム開発・データ管理システム開発・CAD・CAM・CAE用ソフトウェア開発・顧客管理システム開発・販売管理システム開発・制御システム開発・金融機関向けシステム開発,BtoB,未計算,東京都豊島区目白２丁目１６番２０号,171-0031,東京都,豊島区目白２丁目１６番２０号,-,-,hp-giken@ntt-ipnet.co.jp,recruit@ntt-ipnet.co.jp
みずほファクター株式会社,みずほふぁくたー,綾部収治,http://www.mizuho-factor.co.jp/,http://www.mizuho-factor.co.jp/request/,5010001021386,1977年4月,-,未上場,1000000000,12103000000,1,210,-,2,-,ファクタリングを行うみずほ銀行の完全子会社,人材業界の会社,その他業務請負業界の会社,未分類,未分類,収納代行・代金回収・ファクタリング,BtoB,未計算,東京都千代田区丸の内１丁目６番２号,100-0005,東京都,千代田区丸の内１丁目６番２号,03-3286-2200,03-3286-2511,-,-
東京ガス不動産株式会社,とうきょうがすふどうさん,小林裕明,http://www.tgud.co.jp,-,2011101014927,1953年5月,-,未上場,11894000000,25204000000,1,210,-,-,-,東京ガスグループ内の建物や土地の管理、運営や保険サービス業を行う会社,不動産業界の会社,事業用物件・テナントビル賃貸業界の会社,金融業界の会社・不動産業界の会社,保険代理店業界の会社・その他不動産管理業界の会社,火災保険販売・傷害保険販売・ビル賃貸・自動車保険販売・賃貸マンション管理,BtoB,未計算,東京都新宿区西新宿３丁目７番１号,160-0023,東京都,新宿区西新宿３丁目７番１号,03-5322-7110,03-5322-7132,-,-
株式会社小坂研究所,こさかけんきゅうしょ,小坂伊一郎,http://www.kosakalab.co.jp,http://www.kosakalab.co.jp/contact/,3010001070526,1953年7月,-,未上場,270000000,6370000000,3,210,2,-,3月,精密測定機器や流体機器の製造・販売を行う会社,機械業界の会社,精密機器製造業界の会社,未分類,未分類,精密測定機器販売・ポンプ卸売・精密測定機器製造,BtoB,未計算,東京都千代田区外神田６丁目１３番１０号,101-0021,東京都,千代田区外神田６丁目１３番１０号,03-5812-2011,03-5812-2015,-,-
パーカー熱処理工業株式会社,ぱーかーねつしょりこうぎょう,安部壽士,http://www.pnk.co.jp/,http://www.pnk.co.jp/contact/,8010001054383,1956年11月,-,未上場,324000000,6567000000,5,210,5,-,-,金属熱処理の表面処理技術で国内最大手に立つ会社,製造業界の会社,金属加工請負業界の会社,未分類,未分類,表面処理加工・化学品卸売,BtoB,未計算,東京都中央区日本橋２丁目１６番８号,103-0027,東京都,中央区日本橋２丁目１６番８号,03-3278-4550,-,-,saiyo@pnk.co.jp
東京特殊硝子株式会社,とうきょうとくしゅがらす,品田信幸,http://www.tokyo-tokushu-glass.co.jp/,http://www.tokyo-tokushu-glass.co.jp/contact/,2010401020684,1952年12月,-,未上場,334350000,6010000000,2,210,3,-,-,車両用ミラーやタッチパネルなどのガラス加工製品を製造する会社,製造業界の会社,ガラス製造業界の会社,未分類,未分類,曲げ加工・ガラス製品製造・ガラス工事・研磨加工・タッチパネル製造・ガラス加工・ガラス卸売・防犯ガラス製造・建築用ガラス製造・光学ガラス製造・自動車用ガラス製造,BtoB,未計算,東京都港区西新橋３丁目１９番１４号,105-0003,東京都,港区西新橋３丁目１９番１４号,03-5777-6123,03-5777-6108,-,soumu@tokyo-tokushu-glass.co.jp
ＳＥＭＩＴＥＣ株式会社,せみてっく,石塚大助,http://www.semitec.co.jp,https://semitec.securesite.jp/contact/,5010601008733,1958年3月,-,JASDAQ,767470000,6233456000,3,210,1,-,3月,OA機器用サーミスタセンサや薄膜センサ等の製造・販売を手掛ける会社,機械業界の会社,センサー・計器製造業界の会社,製造業界の会社・自動車・乗り物業界の会社・機械業界の会社,金属部品製造業界の会社・自動車部品・カー用品製造業界の会社・半導体・半導体関連装置製造業界の会社・電子部品製造業界の会社,ダイオード卸売・電子部品（半導体等）輸入・赤外線センサー製造・ダイオード製造・センサー卸売・医療機器製造・半導体製造・半導体卸売・赤外線センサー卸売・医療機器卸売・センサー製造,BtoB,未計算,東京都墨田区錦糸１丁目７番７号,130-8512,東京都,墨田区錦糸１丁目７番７号,03-3621-1155,03-5611-2165,sales@mail.semitec.co.jp,saiyo@mail.semitec.co.jp
